23500000,24.86,67.01
14112536,22.42,88.42
14047625,30.6586,104.065
14000000,23.1333,113.267
13185502,35.7006,139.715
12478447,18.975,72.8258
11855975,14.5833,121.0
11194379,38.8667,115.467
11007835,28.61,77.23
10635971,45.75,126.633
10549100,31.3,120.6
10547400,22.55,114.1
10263006,33.0,112.533
10230350,30.0581,31.2333
10163788,38.0667,114.483
10142922,32.9,115.817
10140000,37.5665,126.978
10120000,30.788,114.308
10039400,35.05,118.35
9174679,36.6,114.483
9122100,28.0,120.7
9086200,36.7167,119.1
9046000,-4.325,15.3222
8969900,25.8667,114.933
8953172,33.6333,114.633
8800000,30.25,120.167
8715100,36.0667,120.383
8626505,34.7667,113.65
8580500,34.2667,117.167
8467837,34.2667,108.933
8313061,35.4,116.567
8287800,35.2333,115.433
8220237,23.0333,113.717
8161800,32.05,118.767
8128530,24.9167,118.583
8106171,41.7333,123.883
7677089,43.9,125.2
7605689,29.8667,121.55
7577284,39.6,118.167
7457027,31.8667,117.283
7362472,34.4167,115.65
7282835,31.9833,120.9
7261800,23.0167,113.117
7260240,33.3833,120.117
7230744,32.9833,114.033
7200000,26.0761,119.306
7141462,26.9,112.6
7134053,38.3167,116.867
7104114,37.0667,114.483
7071741,27.25,111.467
7044118,28.1961,112.972
6993304,21.2,110.4
6813800,36.6667,116.983
6809970,17.3661,78.4761
6661600,22.8167,108.317
6579714,28.45,117.967
6549486,34.6697,112.442
6536370,27.3,105.3
6516900,37.535,121.389
6500000,22.3667,91.8
6486400,25.0667,102.683
6372624,31.5667,120.3
6278622,30.8,106.083
6170000,38.9208,121.639
6162072,30.45,114.8
6127009,27.6833,106.9
6108683,32.1333,114.05
5998000,16.8,96.15
5980000,22.6333,110.15
5968800,28.6667,121.35
5877025,23.3964,116.482
5855055,25.4833,103.8
5820000,32.017,112.133
5817753,21.65,110.917
5789900,36.45,115.983
5717218,29.0333,111.683
5707801,35.3,113.867
5691707,30.3333,112.217
5586200,37.4333,116.267
5570585,23.03,72.58
5520772,34.5,109.5
5494200,36.2,117.117
5477911,29.3667,113.433
5459000,27.3333,103.717
5416439,46.6333,126.983
5391028,23.4424,116.667
5367003,47.35,123.917
5353000,33.6167,117.0
5311000,30.5,117.033
5200000,33.7333,113.3
5180200,26.2167,111.617
5172834,36.1,114.333
5134794,35.0167,110.983
5100000,27.8,114.383
5096006,34.35,108.717
5052800,24.277,116.667
5042565,28.6833,115.883
5000000,27.55,109.967
4912200,30.0,120.583
4870000,30.1167,104.65
4822300,34.6,119.167
4814542,30.9167,113.9
4810340,27.1333,115.0
4809983,24.5167,117.65
4799889,33.5,119.133
4747963,25.2667,110.283
4730000,33.9333,118.283
4728763,29.7381,115.987
4681087,13.0839,80.27
4676159,34.8,114.3
4618558,32.45,119.917
4616509,26.06,83.19
4614100,29.0833,119.65
4613862,31.4667,104.683
4597002,23.0667,114.4
4591972,31.7833,119.967
4559600,25.8,113.05
4530600,36.7833,118.05
4501700,30.7667,120.75
4486679,22.5667,88.3667
4476397,5.31667,-4.03333
4476072,25.73,82.68
4459760,32.4,119.417
4448871,22.5667,113.067
4440895,26.7588,83.3697
4414681,44.0833,126.55
4400000,23.0961,109.609
4345491,40.7667,114.883
4341245,42.25,118.883
4340773,37.7333,115.7
4324561,26.65,106.633
4316612,36.0833,111.517
4313084,28.5833,112.333
4307199,34.0333,113.85
4218400,28.8833,105.45
4201591,37.8694,112.56
4150000,33.5333,-7.58333
4039000,30.7167,111.322
3991900,24.6928,108.085
3979221,39.4667,75.9833
3937868,32.3,118.3
3921971,26.17,85.9
3910000,23.05,112.467
3904657,34.05,-118.25
3876697,22.7253,75.8655
3855609,27.85,113.133
3850000,39.5167,116.7
3842100,31.37,118.393
3826300,23.9,106.617
3826000,30.0703,71.1933
3810000,31.1333,104.4
3785627,27.7333,112.0
3779200,37.3667,118.017
3758700,24.3167,109.383
3727057,37.5167,111.15
3716731,34.3536,107.375
3702847,29.5833,105.067
3700000,33.0667,107.017
3700000,27.9833,116.35
3698394,23.8167,113.033
3697894,35.45,139.638
3645884,41.1167,122.983
3641566,22.3,73.2003
3629300,35.7667,115.067
3616163,36.0333,103.8
3610000,40.9667,117.933
3590101,35.1794,129.076
3539860,35.2431,113.223
3531347,24.4798,118.089
3500000,34.0167,71.5833
3460000,32.6333,110.8
3456259,21.5433,39.19
3454678,23.25,77.4167
3440000,21.95,108.617
3429471,25.3792,68.3683
3386325,43.1667,124.367
3380000,38.2833,109.733
3375000,-1.28333,36.8167
3340234,27.2,73.73
3320000,23.75,114.7
3318057,40.0833,113.3
3283771,31.8667,106.75
3273300,23.4833,111.317
3262548,34.5833,105.733
3252551,30.5167,105.567
3249425,37.6833,112.733
3234100,36.1833,113.1
3223642,25.7611,84.1483
3164467,32.9167,117.383
3148500,24.8167,113.6
3142300,22.5333,113.35
3139153,43.6167,122.267
3114700,-7.26528,112.743
3113384,32.2,119.417
3112559,43.825,87.6
3110595,26.55,80.48
3100000,-15.4167,28.2833
3073350,26.926,75.8235
3070000,41.1167,121.133
3067501,38.4167,112.733
3055000,10.5,-66.9167
3044641,41.5667,120.45
3020000,42.3,123.85
2904532,46.5833,125.0
2900898,37.4833,126.633
2897605,39.9333,119.6
2882000,29.8833,114.217
2881082,45.15,124.833
2873687,31.05,112.201
2866615,40.8167,111.65
2860000,25.4333,119.017
2830000,26.5944,104.833
2825311,-8.83833,13.2344
2821996,26.6667,119.517
2804800,37.5167,122.123
2801100,35.4167,119.433
2798723,44.55,129.633
2794000,30.9333,118.733
2787032,40.7167,120.833
2761720,14.6333,121.033
2748552,27.85,112.9
2714856,41.8819,-87.6278
2707410,-8.9,33.45
2699471,18.3,83.9
2698622,35.5806,104.626
2687027,-6.24528,106.901
2678898,29.3352,104.774
2669844,23.67,116.633
2666371,34.6939,135.502
2650364,40.65,109.833
2645549,26.65,118.183
2628000,21.85,111.967
2615060,43.7,-79.4
2592149,40.6928,-73.9522
2580000,31.6833,113.383
2570000,30.8667,120.1
2568000,24.35,102.533
2567718,33.4,104.917
2559545,25.0833,117.017
2552097,46.8,130.317
2551100,10.2833,123.9
2549278,49.2,119.7
2527566,35.8667,128.6
2514692,39.0194,125.738
2511000,33.5667,114.033
2506600,28.45,119.917
2503388,26.25,117.617
2500000,25.1167,99.1667
2498236,23.7333,109.233
2484123,32.4333,105.817
2460714,23.1667,79.9333
2456100,28.95,118.867
2429318,30.2167,115.083
2428534,40.6667,122.233
2409697,40.1167,124.383
2400653,3.42056,-76.5222
2393633,-6.91474,107.61
2378211,-6.23333,107.0
2360128,22.9333,112.033
2360000,22.7833,100.967
2358525,28.67,77.42
2347700,22.4167,107.367
2341742,33.8722,109.941
2334000,32.6167,116.983
2325242,41.7333,125.933
2297339,26.25,105.933
2296175,40.75,-73.8667
2291352,5.55,-0.2
