1,-6.081689,145.391881
1,-5.207083,145.7887
1,-5.826789,144.295861
1,-6.569828,146.726242
1,-9.443383,147.22005
1,-3.583828,143.669186
1,61.160517,-45.425978
1,64.190922,-51.678064
1,67.016969,-50.689325
1,76.531203,-68.703161
1,65.659994,-18.072703
1,65.283333,-14.401389
1,64.295556,-15.227222
1,65.952328,-17.425978
1,66.058056,-23.135278
1,63.985,-22.605556
1,65.555833,-23.965
1,64.13,-21.940556
1,66.133333,-18.916667
1,63.424303,-20.278875
1,46.485001,-84.509445
1,50.056389,-97.0325
1,44.639721,-63.499444
1,51.391944,-56.083056
1,49.082222,-125.7725
1,68.534444,-89.808056
1,49.1325,-68.204444
1,48.330555,-70.996391
1,64.298889,-96.077778
1,49.950832,-125.270833
1,49.91,-99.951944
1,69.108055,-105.138333
1,49.052333,-123.870167
1,49.296389,-117.6325
1,47.007778,-65.449167
1,47.990833,-66.330278
1,67.816667,-115.143889
1,52.075001,-111.445278
1,49.152779,-121.93889
1,70.486111,-68.516667
1,64.193333,-83.359444
1,64.043056,-139.127778
1,61.371111,-139.040556
1,49.468056,-120.511389
1,49.210833,-57.391388
1,58.422222,-130.032222
1,51.100834,-100.0525
1,55.742333,-120.183
1,53.309723,-113.579722
1,61.094166,-94.070833
1,49.210278,-102.965833
1,53.578888,-116.465
1,79.994722,-85.814167
1,68.304167,-133.482778
1,63.75639,-68.555832
1,45.868889,-66.537222
1,48.746111,-69.097222
1,54.678055,-101.681667
1,61.180832,-113.689722
1,61.760153,-121.236525
1,44.225277,-76.596944
1,53.625278,-77.704167
1,48.775278,-64.478611
1,49.778332,-86.939445
1,47.424721,-61.778056
1,52.816666,-102.31139
1,49.831667,-92.744167
1,70.762778,-117.806111
1,68.635556,-95.849722
1,43.173611,-79.935
1,45.5175,-73.416944
1,60.839722,-115.782778
1,44.880833,-63.50861
1,48.773888,-91.638611
1,72.683334,-77.966667
1,45.294445,-73.281111
1,48.544167,-58.549999
1,50.702222,-120.444444
1,43.460833,-80.378611
1,54.805278,-66.805278
1,51.5175,-109.180833
1,43.862221,-79.37
1,47.82,-83.346667
1,54.125278,-108.522778
1,53.309166,-110.0725
1,82.517778,-62.280556
1,49.956112,-119.377778
1,63.616389,-135.868333
1,50.330278,-105.559167
1,56.653333,-111.221944
1,51.291111,-80.607778
1,46.272778,-75.990556
1,45.681944,-74.005278
1,50.19,-61.789167
1,45.521694,-75.563589
1,49.761667,-77.802778
1,67.570556,-139.839167
1,54.404999,-110.279444
1,58.621389,-117.164722
1,45.3225,-75.669167
1,53.214167,-105.672778
1,56.226944,-117.447222
1,49.903056,-98.273889
1,49.21611,-122.71
1,51.446388,-90.214167
1,49.836389,-64.288611
1,44.23,-78.363333
1,54.28611,-130.444722
1,58.767223,-111.117222
1,44.974722,-79.303333
1,46.791111,-71.393333
1,52.182222,-113.894444
1,42.275556,-82.955556
1,60.116389,-128.8225
1,49.788334,-94.363056
1,49.630278,-112.799722
1,46.112221,-64.678611
1,49.710833,-124.886667
1,50.431944,-104.665833
1,48.371944,-89.323889
1,55.179722,-118.885
1,51.264721,-102.461667
1,52.769167,-108.24361
1,48.936944,-54.568056
1,46.161388,-60.047779
1,53.026112,-122.510278
1,74.716944,-94.969444
1,47.764444,-69.584722
1,48.52,-72.265556
1,52.429722,-114.904167
1,62.81139,-92.115833
1,46.625,-80.798889
1,45.438611,-71.691389
1,45.316111,-65.890278
1,60.020278,-111.961944
1,72.982222,-84.613611
1,46.440556,-63.833611
1,71.993889,-125.2425
1,64.23,-76.526667
1,55.801111,-97.864166
1,44.118889,-77.528056
1,48.569721,-81.376667
1,43.627499,-79.396167
1,69.433334,-133.026389
1,45.470556,-73.740833
1,66.521389,-86.224722
1,68.776111,-81.243611
1,48.206111,-78.835556
1,55.15139,-105.261944
1,53.355833,-110.82389
1,67.545833,-64.031389
1,48.053333,-77.782778
1,58.096111,-68.426944
1,65.281617,-126.798219
1,49.193889,-123.184444
1,55.841944,-108.4175
1,44.745834,-81.107222
1,45.952221,-77.319168
1,49.910036,-97.239886
1,52.921944,-66.864444
1,52.183056,-122.054167
1,63.209444,-123.436667
1,49.612222,-115.781944
1,53.5725,-113.520556
1,52.170834,-106.699722
1,50.01889,-110.720833
1,56.238056,-120.740278
1,50.113889,-91.905278
1,66.145,-65.713611
1,47.695,-79.848889
1,53.889444,-122.678889
1,54.468508,-128.576219
1,43.033056,-81.151111
1,49.025278,-122.360556
1,60.709553,-135.067269
1,46.363611,-79.422778
1,51.113888,-114.020278
1,54.824722,-127.182778
1,58.836389,-122.596944
1,49.463056,-119.602222
1,46.290001,-63.121111
1,69.546667,-93.576667
1,48.646944,-123.425833
1,56.863888,-101.07611
1,50.291944,-107.690556
1,58.739167,-94.065
1,53.319168,-60.425833
1,47.61861,-52.751945
1,49.413889,-82.4675
1,50.290279,-88.909721
1,48.608612,-68.208056
1,43.677223,-79.630556
1,43.7425,-79.465556
1,45.885277,-82.567778
1,62.462778,-114.440278
1,55.293056,-114.777222
1,53.254333,-131.813833
1,42.999444,-82.308889
1,50.680556,-127.366667
1,54.14389,-115.786667
1,50.223333,-66.265556
1,60.172779,-132.742778
1,44.984444,-64.916944
1,62.2075,-133.375833
1,67.4075,-134.860556
1,36.503613,2.814167
1,35.3325,4.206389
1,36.711997,5.069922
1,36.691014,3.215408
1,24.292767,9.452444
1,36.545834,2.876111
1,26.710103,0.285647
1,26.723536,8.622653
1,35.525414,2.878714
1,22.811461,5.451075
1,36.795136,5.873608
1,33.535853,-0.242353
1,35.752239,0.626272
1,36.822225,7.809167
1,36.276028,6.620386
1,35.431611,8.120717
1,32.930431,3.311542
1,35.341136,1.463147
1,35.735389,-0.805389
1,27.700372,-8.167103
1,36.212658,1.331775
1,35.542444,-0.532278
1,35.016667,-1.45
1,35.623858,-0.621183
1,35.171775,-0.593275
1,35.207725,0.147142
1,27.837589,-0.186414
1,34.793289,5.738231
1,30.571294,2.859586
1,32.384106,3.794114
1,31.672972,6.140444
1,27.251022,2.512017
1,33.067803,6.088672
1,33.764383,2.928344
1,29.237119,0.276033
1,31.917223,5.412778
1,28.05155,9.642911
1,6.357228,2.384353
1,12.353194,-1.512417
1,11.160056,-4.330969
1,5.605186,-0.166786
1,9.557192,-0.863214
1,10.082664,-2.507694
1,7.361828,-2.328756
1,4.896056,-1.774756
1,5.261386,-3.926294
1,7.7388,-5.073667
1,6.792808,-6.473189
1,9.387183,-5.556664
1,7.272069,-7.587364
1,4.746717,-6.660817
1,6.903167,-5.365581
1,9.006792,7.263172
1,7.246739,5.301008
1,6.316981,5.599503
1,4.976019,8.347197
1,6.474272,7.561961
1,12.171667,6.696111
1,7.362458,3.978333
1,8.440211,4.493919
1,9.639828,8.86905
1,10.696025,7.320114
1,12.047589,8.524622
1,11.855347,13.08095
1,7.703883,8.613939
1,6.577369,3.321156
1,9.652172,6.462256
1,5.015494,6.949594
1,12.916322,5.207189
1,9.257553,12.430422
1,11.130192,7.685806
1,13.502531,7.126753
1,13.481547,2.183614
1,14.875658,5.265358
1,16.965997,8.000114
1,18.968703,12.86865
1,13.372894,12.626686
1,13.778997,8.983761
1,35.758056,10.754722
1,36.851033,10.227217
1,37.245447,9.791453
1,32.306156,10.382108
1,34.422022,8.822503
1,33.876919,10.103333
1,36.721339,9.943147
1,33.875031,10.775461
1,31.704281,9.254619
1,34.717953,10.690972
1,33.939722,8.110556
1,9.767333,1.09125
1,6.165611,1.254511
1,51.189444,4.460278
1,50.75861,4.768333
1,51.168333,5.47
1,50.901389,4.484444
1,49.891667,5.223889
1,50.459197,4.453817
1,50.575833,3.831
1,51.090278,2.652778
1,50.243333,4.645833
1,50.817222,3.204722
1,50.637417,5.443222
1,51.198889,2.862222
1,50.9475,5.590556
1,50.791944,5.201667
1,50.035833,5.404167
1,51.144133,3.474361
1,51.394783,4.960194
1,51.264722,4.753333
1,51.193531,14.519747
1,50.981817,12.506361
1,51.831828,12.184033
1,52.197333,14.585667
1,39.6335556,-86.8138056
1,51.308111,13.554973
1,51.363,11.940833
1,51.552,12.052667
1,51.2935,13.356
1,53.306417,12.753139
1,52.579978,13.915683
1,52.203258,13.158408
1,54.33754,12.699705
1,50.915161,11.714519
1,52.918833,12.425333
1,52.073658,11.626467
1,51.363167,14.95
1,53.8327,13.669131
1,51.889475,14.531986
1,51.29625,14.129
1,52.380001,13.5225
1,51.132767,13.767161
1,50.979811,10.958106
1,50.026421,8.543125
1,52.134642,7.684831
1,53.630389,9.988228
1,52.473025,13.403944
1,50.865917,7.142744
1,51.289453,6.766775
1,48.353783,11.786086
1,49.4987,11.066897
1,51.432447,12.241633
1,49.214553,7.109508
1,48.689878,9.221964
1,52.559686,13.287711
1,52.461056,9.685078
1,53.0475,8.786667
1,49.960833,8.6415
1,49.948672,7.263892
1,49.472706,8.514264
1,51.034878,8.680839
1,49.606511,8.3684
1,49.968931,8.148336
1,50.992797,10.472711
1,50.707658,8.082969
1,53.535886,9.837025
1,54.3795,10.145167
1,53.805367,10.719222
1,50.405888,6.528083
1,51.099445,7.601944
1,51.483333,7.899333
1,51.402333,6.937333
1,51.964833,8.544833
1,51.230356,6.504494
1,51.614089,8.616317
1,51.995844,6.840667
1,51.518314,7.612242
1,48.425158,10.931764
1,48.111,9.762833
1,48.396167,12.723667
1,48.108833,10.524333
1,48.081364,11.283067
1,48.90095,12.518186
1,48.635167,13.195667
1,47.859117,10.014572
1,47.671317,9.511486
1,53.426997,11.783436
1,52.627778,11.818333
1,48.777833,10.264667
1,49.984428,11.638569
1,49.793833,11.133167
1,50.288836,11.854919
1,50.018,10.5295
1,50.3255,7.528667
1,49.8635,6.788167
1,49.302776,8.451195
1,49.209525,7.400647
1,47.973331,8.522223
1,48.022653,7.832583
1,48.053833,9.372833
1,49.118317,9.783956
1,51.6075,13.738
1,52.319167,10.556111
1,51.408394,9.377631
1,52.179833,9.945667
1,53.507081,8.572878
1,53.391186,7.227408
1,53.271592,7.442344
1,53.504833,8.053333
1,53.5955,6.709167
1,53.706822,7.230247
1,54.771772,9.378214
1,54.220928,9.600803
1,54.91325,8.340472
1,59.260286,24.208467
1,58.990756,22.830733
1,58.229883,22.509494
1,58.419044,24.472819
1,59.413317,24.832844
1,58.307461,26.690428
1,68.362586,23.424322
1,61.116112,22.201389
1,61.85605,24.7866
1,60.254558,25.042828
1,60.317222,24.963333
1,61.689656,23.073744
1,59.848864,23.083583
1,60.654444,24.881111
1,60.462502,23.6525
1,61.249172,28.903711
1,62.166111,30.073611
1,68.607269,27.405328
1,62.662906,29.60755
1,62.399453,25.678253
1,63.127078,23.051442
1,65.781889,24.5991
1,64.285472,27.692414
1,62.462502,22.393055
1,63.721172,23.143131
1,66.712883,27.156786
1,65.987575,29.239381
1,67.701022,24.84685
1,63.00715,27.797756
1,61.144158,25.693508
1,61.044553,28.144397
1,60.122203,19.898156
1,62.946667,23.518889
1,61.6866,27.201794
1,60.333889,24.296389
1,64.930061,25.354564
1,61.245558,22.193356
1,61.461686,21.799983
1,65.402222,26.946944
1,63.731917,25.926306
1,64.688056,24.695833
1,62.065481,28.356494
1,66.564822,25.830411
1,60.744722,24.107778
1,61.943064,28.945136
1,61.062389,26.798861
1,67.395033,26.619133
1,61.414147,23.604392
1,61.77335,24.027006
1,60.514142,22.262808
1,60.896394,26.938353
1,63.05065,21.762175
1,62.171111,27.868611
1,64.060547,24.715953
1,54.6575,-6.215833
1,54.398889,-7.651667
1,54.618056,-5.8725
1,55.042778,-7.161111
1,52.453856,-1.748028
1,52.369722,-1.479722
1,52.607778,-1.031944
1,51.894167,-2.167222
1,52.5175,-2.259444
1,51.668056,-2.056944
1,52.040833,-1.095556
1,52.192222,-1.614444
1,53.353744,-2.27495
1,53.338056,-2.148889
1,51.087167,-4.150339
1,50.440558,-4.995408
1,51.505144,-1.993428
1,51.152189,-1.747414
1,50.086092,-5.255711
1,51.404811,-3.43575
1,51.009358,-2.638819
1,51.833056,-4.961111
1,51.396667,-3.343333
1,51.605333,-4.067833
1,51.382669,-2.719089
1,53.333611,-2.849722
1,51.874722,-0.368333
1,50.422778,-4.105833
1,50.78,-1.8425
1,50.950261,-1.356803
1,51.187167,-1.0335
1,49.706111,-2.214722
1,49.434956,-2.601969
1,49.207947,-2.195508
1,50.835556,-0.297222
1,51.330833,0.0325
1,51.148056,-0.190278
1,51.505278,0.055278
1,51.275833,-0.776333
1,51.676111,-1.080833
1,51.323889,-0.8475
1,51.4775,-0.461389
1,51.571389,0.695556
1,50.956111,0.939167
1,51.342222,1.346111
1,53.719667,-0.566333
1,54.9375,-2.809167
1,53.280556,-0.951389
1,53.771667,-3.028611
1,53.574444,-0.350833
1,54.131167,-3.263667
1,53.865897,-1.660569
1,53.745097,-2.883061
1,53.178056,-2.977778
1,54.083333,-4.623889
1,55.0375,-1.691667
1,54.509189,-1.429406
1,52.831111,-1.328056
1,52.811744,-4.123575
1,52.871164,-2.533561
1,52.798169,-2.668042
1,53.581575,-3.055522
1,58.957778,-2.905
1,59.878889,-1.295556
1,58.458889,-3.093056
1,57.201944,-2.197778
1,57.5425,-4.0475
1,55.871944,-4.433056
1,55.95,-3.3725
